Transaction_ID,Customer_ID,Customer_Name,Segment,Country,Transaction_Date,Amount,Product_Category,Payment_Method,Fraud_Flag,Risk_Score,CPU_Processing_Time_ms,GPU_Processing_Time_ms
TXN106164,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-09-16 18:59:55,14403.38,Hardware,ACH,0,49,0.1703,0.0116
TXN106165,CUST1050,Enterprise Client 1050,Finance,Germany,2025-08-15 18:59:55,2855.12,Electronics,Digital Wallet,0,49,0.2175,0.0185
TXN106166,CUST1009,Enterprise Client 1009,Finance,Singapore,2025-10-08 18:59:55,8874.16,Electronics,Digital Wallet,0,33,0.1246,0.0108
TXN106167,CUST1061,Enterprise Client 1061,Supply Chain,USA,2025-07-09 18:59:55,8376.64,Consulting,Digital Wallet,0,32,0.1456,0.0129
TXN106168,CUST1086,Enterprise Client 1086,MSME,USA,2026-01-31 18:59:55,12108.41,Hardware,Bank Transfer,0,36,0.1856,0.0159
TXN106169,CUST1057,Enterprise Client 1057,MSME,UK,2025-06-27 18:59:55,6491.0,Software,Bank Transfer,0,32,0.1813,0.0131
TXN106170,CUST1089,Enterprise Client 1089,Finance,Singapore,2026-05-22 18:59:55,8219.31,Electronics,Bank Transfer,0,33,0.1997,0.0153
TXN106171,CUST1065,Enterprise Client 1065,Finance,Singapore,2025-07-16 18:59:55,10379.98,Electronics,ACH,0,35,0.121,0.0099
TXN106172,CUST1076,Enterprise Client 1076,Retail,Germany,2025-02-24 18:59:55,5617.27,Hardware,Digital Wallet,0,15,0.1331,0.0118
TXN106173,CUST1014,Enterprise Client 1014,Healthcare,India,2025-09-11 18:59:55,2312.6,Electronics,Bank Transfer,0,52,0.1631,0.0117
TXN106174,CUST1072,Enterprise Client 1072,Retail,UK,2025-07-29 18:59:55,10367.41,Electronics,ACH,0,43,0.1311,0.0127
TXN106175,CUST1027,Enterprise Client 1027,Healthcare,Germany,2026-05-11 18:59:55,883.32,Consulting,Digital Wallet,0,44,0.2037,0.0167
TXN106176,CUST1071,Enterprise Client 1071,Finance,Germany,2025-02-10 18:59:55,13106.68,Software,ACH,0,40,0.2071,0.0147
TXN106177,CUST1035,Enterprise Client 1035,Finance,Germany,2025-12-19 18:59:55,9554.14,Hardware,ACH,1,62,0.1508,0.0112
TXN106178,CUST1067,Enterprise Client 1067,Healthcare,Germany,2026-03-02 18:59:55,8825.07,Cloud Services,ACH,0,30,0.1657,0.0141
TXN106179,CUST1082,Enterprise Client 1082,Finance,India,2025-02-28 18:59:55,2357.86,Consulting,Bank Transfer,0,57,0.1471,0.0121
TXN106180,CUST1050,Enterprise Client 1050,Finance,Germany,2026-03-26 18:59:55,5776.31,Electronics,Credit Card,0,49,0.1355,0.0093
TXN106181,CUST1091,Enterprise Client 1091,Healthcare,India,2025-06-10 18:59:55,12845.43,Software,Bank Transfer,0,30,0.1976,0.0165
TXN106182,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2025-05-02 18:59:55,12539.94,Hardware,Digital Wallet,0,55,0.1322,0.0092
TXN106183,CUST1064,Enterprise Client 1064,MSME,India,2026-04-25 18:59:55,1109.12,Cloud Services,Digital Wallet,0,13,0.1517,0.0119
TXN106184,CUST1025,Enterprise Client 1025,MSME,India,2025-11-29 18:59:55,16477.22,Hardware,ACH,0,30,0.2125,0.0202
TXN106185,CUST1038,Enterprise Client 1038,Supply Chain,UK,2025-01-16 18:59:55,11254.2,Consulting,Digital Wallet,0,16,0.2021,0.0184
TXN106186,CUST1090,Enterprise Client 1090,MSME,UK,2025-06-05 18:59:55,13126.94,Software,Bank Transfer,0,29,0.1205,0.0094
TXN106187,CUST1059,Enterprise Client 1059,Healthcare,UK,2025-06-08 18:59:55,14397.1,Consulting,Credit Card,0,73,0.1832,0.0174
TXN106188,CUST1032,Enterprise Client 1032,Finance,USA,2025-11-12 18:59:55,1141.12,Cloud Services,Credit Card,0,22,0.2134,0.016
TXN106189,CUST1012,Enterprise Client 1012,Healthcare,USA,2025-12-26 18:59:55,1663.13,Consulting,Credit Card,0,58,0.1771,0.0123
TXN106190,CUST1043,Enterprise Client 1043,MSME,USA,2025-09-24 18:59:55,14640.4,Cloud Services,Digital Wallet,0,20,0.2108,0.0163
TXN106191,CUST1093,Enterprise Client 1093,Retail,India,2025-05-11 18:59:55,11164.9,Hardware,Credit Card,0,34,0.1317,0.0114
TXN106192,CUST1032,Enterprise Client 1032,Finance,USA,2025-04-09 18:59:55,432.94,Hardware,Credit Card,0,22,0.1278,0.0094
TXN106193,CUST1059,Enterprise Client 1059,Healthcare,UK,2026-05-14 18:59:55,1239.23,Electronics,ACH,0,55,0.1786,0.0154
TXN106194,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2026-06-09 18:59:55,3702.42,Hardware,Digital Wallet,0,55,0.203,0.0167
TXN106195,CUST1095,Enterprise Client 1095,Healthcare,UK,2025-05-09 18:59:55,12090.34,Software,Bank Transfer,0,24,0.1947,0.0171
TXN106196,CUST1037,Enterprise Client 1037,Healthcare,USA,2025-06-12 18:59:55,3333.96,Electronics,Bank Transfer,0,29,0.1496,0.0127
TXN106197,CUST1080,Enterprise Client 1080,Retail,India,2025-05-03 18:59:55,3003.8,Software,Credit Card,0,49,0.2151,0.0147
TXN106198,CUST1094,Enterprise Client 1094,MSME,Germany,2025-11-15 18:59:55,12756.25,Software,Bank Transfer,0,55,0.2096,0.0166
TXN106199,CUST1068,Enterprise Client 1068,Retail,India,2025-10-30 18:59:55,4179.17,Consulting,Bank Transfer,0,26,0.1251,0.0095
TXN106200,CUST1090,Enterprise Client 1090,MSME,UK,2026-02-26 18:59:55,2093.17,Consulting,ACH,0,29,0.1392,0.0113
TXN106201,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-04-28 18:59:55,12987.02,Consulting,Credit Card,1,100,0.1644,0.0114
TXN106202,CUST1014,Enterprise Client 1014,Healthcare,India,2026-01-14 18:59:55,1326.86,Electronics,Credit Card,0,52,0.2189,0.0162
TXN106203,CUST1018,Enterprise Client 1018,Finance,USA,2026-06-08 18:59:55,4948.05,Cloud Services,Bank Transfer,0,15,0.1676,0.0132
TXN106204,CUST1046,Enterprise Client 1046,Supply Chain,UK,2025-10-19 18:59:55,13488.52,Software,ACH,0,50,0.1617,0.0152
TXN106205,CUST1089,Enterprise Client 1089,Finance,Singapore,2025-10-30 18:59:55,7252.12,Hardware,Credit Card,0,33,0.2132,0.0202
TXN106206,CUST1036,Enterprise Client 1036,Healthcare,USA,2025-12-11 18:59:55,3555.79,Consulting,ACH,0,44,0.1818,0.0152
TXN106207,CUST1035,Enterprise Client 1035,Finance,Germany,2026-06-07 18:59:55,7102.73,Software,Bank Transfer,0,17,0.1818,0.0159
TXN106208,CUST1073,Enterprise Client 1073,Finance,Germany,2026-06-03 18:59:55,8763.71,Cloud Services,ACH,0,18,0.1563,0.0143
TXN106209,CUST1016,Enterprise Client 1016,Retail,UK,2025-07-10 18:59:55,3310.65,Cloud Services,Digital Wallet,0,53,0.1328,0.0132
TXN106210,CUST1079,Enterprise Client 1079,Retail,Germany,2025-07-24 18:59:55,5117.39,Software,Digital Wallet,0,27,0.2162,0.0205
TXN106211,CUST1049,Enterprise Client 1049,Healthcare,UK,2025-01-18 18:59:55,11852.12,Consulting,Credit Card,0,63,0.1252,0.0086
TXN106212,CUST1090,Enterprise Client 1090,MSME,UK,2026-06-08 18:59:55,10028.4,Consulting,Bank Transfer,0,29,0.1908,0.0142
TXN106213,CUST1078,Enterprise Client 1078,Supply Chain,Germany,2026-03-06 18:59:55,2061.38,Hardware,Digital Wallet,0,38,0.1652,0.0115
TXN106214,CUST1008,Enterprise Client 1008,Finance,USA,2026-05-28 18:59:55,14841.71,Software,Bank Transfer,0,19,0.195,0.0156
TXN106215,CUST1066,Enterprise Client 1066,Finance,India,2026-06-09 18:59:55,1637.1,Software,Digital Wallet,0,49,0.1496,0.0119
TXN106216,CUST1014,Enterprise Client 1014,Healthcare,India,2026-03-21 18:59:55,6873.06,Electronics,Bank Transfer,0,52,0.2133,0.0144
TXN106217,CUST1082,Enterprise Client 1082,Finance,India,2025-08-08 18:59:55,1764.05,Hardware,Digital Wallet,0,57,0.1951,0.0152
TXN106218,CUST1064,Enterprise Client 1064,MSME,India,2025-05-23 18:59:55,7558.64,Cloud Services,Credit Card,0,13,0.14,0.011
TXN106219,CUST1026,Enterprise Client 1026,Retail,Germany,2025-03-29 18:59:55,14927.33,Electronics,Bank Transfer,0,39,0.1279,0.0118
TXN106220,CUST1082,Enterprise Client 1082,Finance,India,2026-05-27 18:59:55,8842.36,Cloud Services,ACH,1,100,0.1696,0.0167
TXN106221,CUST1086,Enterprise Client 1086,MSME,USA,2025-10-25 18:59:55,9868.55,Electronics,Credit Card,0,36,0.1213,0.0092
TXN106222,CUST1091,Enterprise Client 1091,Healthcare,India,2026-04-06 18:59:55,8354.36,Hardware,Credit Card,0,30,0.2097,0.0161
TXN106223,CUST1086,Enterprise Client 1086,MSME,USA,2025-04-29 18:59:55,3391.11,Consulting,Credit Card,0,36,0.1341,0.0119
TXN106224,CUST1084,Enterprise Client 1084,MSME,USA,2026-03-18 18:59:55,13781.39,Cloud Services,Credit Card,0,69,0.1362,0.0094
TXN106225,CUST1033,Enterprise Client 1033,Healthcare,USA,2025-03-24 18:59:55,8974.57,Software,Bank Transfer,0,41,0.1801,0.0126
TXN106226,CUST1021,Enterprise Client 1021,MSME,Germany,2026-03-11 18:59:55,5501.34,Hardware,Digital Wallet,0,58,0.1882,0.0179
TXN106227,CUST1073,Enterprise Client 1073,Finance,Germany,2026-05-23 18:59:55,2309.31,Cloud Services,ACH,0,18,0.1218,0.0092
TXN106228,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-06-13 18:59:55,12910.63,Software,Bank Transfer,0,39,0.1353,0.01
TXN106229,CUST1067,Enterprise Client 1067,Healthcare,Germany,2025-11-09 18:59:55,1304.38,Software,Bank Transfer,0,30,0.2191,0.0179
TXN106230,CUST1084,Enterprise Client 1084,MSME,USA,2026-02-06 18:59:55,6706.98,Cloud Services,ACH,0,54,0.1935,0.017
TXN106231,CUST1010,Enterprise Client 1010,Retail,USA,2026-02-25 18:59:55,10843.15,Electronics,Credit Card,0,36,0.189,0.0148
TXN106232,CUST1058,Enterprise Client 1058,MSME,India,2025-09-18 18:59:55,14963.85,Cloud Services,Digital Wallet,0,60,0.158,0.0129
TXN106233,CUST1010,Enterprise Client 1010,Retail,USA,2025-10-19 18:59:55,3477.13,Software,ACH,0,18,0.1442,0.0102
TXN106234,CUST1029,Enterprise Client 1029,Finance,UK,2025-04-14 18:59:55,8551.84,Software,Bank Transfer,0,40,0.1783,0.0133
TXN106235,CUST1067,Enterprise Client 1067,Healthcare,Germany,2025-09-12 18:59:55,10825.94,Cloud Services,Credit Card,0,40,0.1918,0.0131
TXN106236,CUST1085,Enterprise Client 1085,Finance,USA,2025-08-10 18:59:55,811.43,Hardware,Credit Card,0,34,0.1625,0.0131
TXN106237,CUST1011,Enterprise Client 1011,Healthcare,UK,2025-04-01 18:59:55,7228.73,Software,Digital Wallet,0,37,0.1671,0.0135
TXN106238,CUST1098,Enterprise Client 1098,Healthcare,Singapore,2026-05-01 18:59:55,11399.73,Electronics,Bank Transfer,0,27,0.1698,0.0168
TXN106239,CUST1043,Enterprise Client 1043,MSME,USA,2026-01-25 18:59:55,13404.34,Software,Credit Card,0,33,0.2086,0.0176
TXN106240,CUST1066,Enterprise Client 1066,Finance,India,2025-08-08 18:59:55,14868.74,Software,Digital Wallet,0,49,0.1278,0.0117
TXN106241,CUST1032,Enterprise Client 1032,Finance,USA,2025-10-05 18:59:55,13615.92,Consulting,Digital Wallet,0,22,0.1286,0.0121
TXN106242,CUST1053,Enterprise Client 1053,MSME,India,2025-05-22 18:59:55,10909.45,Cloud Services,Credit Card,0,58,0.1896,0.0154
TXN106243,CUST1047,Enterprise Client 1047,Finance,India,2025-06-17 18:59:55,14881.37,Software,Digital Wallet,0,31,0.1785,0.0131
TXN106244,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-01-10 18:59:55,3797.72,Cloud Services,ACH,0,39,0.197,0.0163
TXN106245,CUST1079,Enterprise Client 1079,Retail,Germany,2026-05-15 18:59:55,87843.86,Electronics,Credit Card,0,64,0.1985,0.0195
TXN106246,CUST1097,Enterprise Client 1097,Healthcare,Singapore,2025-08-08 18:59:55,6824.35,Cloud Services,Credit Card,0,23,0.1677,0.0143
TXN106247,CUST1070,Enterprise Client 1070,Supply Chain,UK,2025-12-22 18:59:55,16487.14,Electronics,Digital Wallet,0,33,0.1962,0.0181
TXN106248,CUST1089,Enterprise Client 1089,Finance,Singapore,2026-01-04 18:59:55,9800.47,Hardware,Credit Card,0,33,0.1578,0.0107
TXN106249,CUST1015,Enterprise Client 1015,Supply Chain,USA,2025-08-31 18:59:55,14199.5,Software,Bank Transfer,0,21,0.1549,0.0108
TXN106250,CUST1040,Enterprise Client 1040,Finance,UK,2025-07-07 18:59:55,3317.2,Consulting,Credit Card,0,48,0.1679,0.0113
TXN106251,CUST1099,Enterprise Client 1099,MSME,India,2025-04-02 18:59:55,11799.34,Electronics,Bank Transfer,0,20,0.1732,0.0151
TXN106252,CUST1019,Enterprise Client 1019,Finance,UK,2025-07-13 18:59:55,11011.11,Electronics,Bank Transfer,0,14,0.2077,0.0156
TXN106253,CUST1078,Enterprise Client 1078,Supply Chain,Germany,2026-02-21 18:59:55,1133.73,Cloud Services,ACH,0,38,0.2021,0.0182
TXN106254,CUST1067,Enterprise Client 1067,Healthcare,Germany,2025-05-04 18:59:55,5456.88,Software,Digital Wallet,0,30,0.1548,0.0124
TXN106255,CUST1049,Enterprise Client 1049,Healthcare,UK,2025-12-28 18:59:55,2823.74,Electronics,Credit Card,0,46,0.1565,0.0131
TXN106256,CUST1095,Enterprise Client 1095,Healthcare,UK,2026-04-03 18:59:55,9471.29,Cloud Services,Credit Card,0,24,0.193,0.0158
TXN106257,CUST1017,Enterprise Client 1017,Retail,Germany,2025-12-12 18:59:55,16565.66,Software,Digital Wallet,0,55,0.2049,0.018
TXN106258,CUST1010,Enterprise Client 1010,Retail,USA,2026-04-18 18:59:55,1396.53,Software,Bank Transfer,0,18,0.2148,0.0206
TXN106259,CUST1041,Enterprise Client 1041,Retail,Germany,2025-05-04 18:59:55,9724.34,Electronics,Credit Card,0,16,0.1422,0.0121
TXN106260,CUST1011,Enterprise Client 1011,Healthcare,UK,2025-11-05 18:59:55,6308.57,Consulting,Digital Wallet,0,37,0.1244,0.0085
TXN106261,CUST1068,Enterprise Client 1068,Retail,India,2026-02-05 18:59:55,10116.35,Cloud Services,Bank Transfer,0,26,0.1642,0.0155
TXN106262,CUST1088,Enterprise Client 1088,Retail,Germany,2026-04-04 18:59:55,10009.63,Consulting,ACH,0,33,0.1594,0.0121
TXN106263,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-03-30 18:59:55,11316.76,Hardware,Bank Transfer,0,39,0.1642,0.0159
TXN106264,CUST1066,Enterprise Client 1066,Finance,India,2025-07-01 18:59:55,7904.76,Electronics,ACH,0,49,0.1643,0.0141
TXN106265,CUST1050,Enterprise Client 1050,Finance,Germany,2025-12-29 18:59:55,11297.15,Software,Bank Transfer,0,49,0.1355,0.0112
TXN106266,CUST1078,Enterprise Client 1078,Supply Chain,Germany,2026-04-14 18:59:55,9567.39,Consulting,Digital Wallet,0,38,0.1896,0.0152
TXN106267,CUST1093,Enterprise Client 1093,Retail,India,2025-01-21 18:59:55,13373.79,Software,Credit Card,0,36,0.2195,0.0201
TXN106268,CUST1061,Enterprise Client 1061,Supply Chain,USA,2026-03-07 18:59:55,9610.45,Consulting,Bank Transfer,0,32,0.1257,0.0118
TXN106269,CUST1055,Enterprise Client 1055,Supply Chain,UK,2025-12-26 18:59:55,3403.11,Cloud Services,Bank Transfer,0,39,0.1302,0.0115
TXN106270,CUST1023,Enterprise Client 1023,Supply Chain,India,2025-10-30 18:59:55,14752.09,Consulting,Credit Card,0,54,0.1529,0.0107
TXN106271,CUST1028,Enterprise Client 1028,Finance,India,2025-05-29 18:59:55,1668.32,Consulting,ACH,0,59,0.1255,0.0103
TXN106272,CUST1071,Enterprise Client 1071,Finance,Germany,2026-06-28 18:59:55,787.04,Hardware,Credit Card,0,40,0.2021,0.0191
TXN106273,CUST1081,Enterprise Client 1081,Finance,Singapore,2025-06-19 18:59:55,4980.42,Cloud Services,ACH,0,15,0.1258,0.0098
TXN106274,CUST1012,Enterprise Client 1012,Healthcare,USA,2025-08-05 18:59:55,2373.89,Electronics,ACH,0,58,0.1965,0.0132
TXN106275,CUST1036,Enterprise Client 1036,Healthcare,USA,2026-03-11 18:59:55,265.59,Electronics,Digital Wallet,0,44,0.1986,0.015
TXN106276,CUST1052,Enterprise Client 1052,MSME,India,2026-01-13 18:59:55,6871.56,Consulting,ACH,0,19,0.1514,0.0118
TXN106277,CUST1022,Enterprise Client 1022,Healthcare,Germany,2025-02-09 18:59:55,5206.3,Cloud Services,Credit Card,0,49,0.163,0.0161
TXN106278,CUST1073,Enterprise Client 1073,Finance,Germany,2026-01-20 18:59:55,11046.73,Electronics,Credit Card,0,38,0.1586,0.0113
TXN106279,CUST1082,Enterprise Client 1082,Finance,India,2025-09-29 18:59:55,13192.62,Cloud Services,Digital Wallet,0,57,0.2133,0.0154
TXN106280,CUST1026,Enterprise Client 1026,Retail,Germany,2025-06-24 18:59:55,7233.14,Cloud Services,Credit Card,0,39,0.1539,0.0108
TXN106281,CUST1100,Enterprise Client 1100,Supply Chain,Germany,2025-06-25 18:59:55,10934.11,Consulting,ACH,0,44,0.1422,0.0133
TXN106282,CUST1008,Enterprise Client 1008,Finance,USA,2026-04-03 18:59:55,5756.52,Hardware,ACH,0,19,0.2034,0.0175
TXN106283,CUST1083,Enterprise Client 1083,Supply Chain,Singapore,2025-01-19 18:59:55,12134.78,Electronics,Bank Transfer,0,32,0.1681,0.012
TXN106284,CUST1048,Enterprise Client 1048,Finance,Germany,2025-05-14 18:59:55,3821.19,Consulting,ACH,0,50,0.1454,0.0112
TXN106285,CUST1006,Enterprise Client 1006,Finance,Germany,2025-12-04 18:59:55,16609.98,Cloud Services,ACH,0,11,0.125,0.0085
TXN106286,CUST1017,Enterprise Client 1017,Retail,Germany,2026-05-04 18:59:55,9387.02,Electronics,ACH,0,55,0.2141,0.0168
TXN106287,CUST1066,Enterprise Client 1066,Finance,India,2025-02-20 18:59:55,2960.09,Consulting,Bank Transfer,0,49,0.1997,0.0185
TXN106288,CUST1062,Enterprise Client 1062,Healthcare,India,2025-07-19 18:59:55,8036.77,Electronics,ACH,0,40,0.1324,0.0099
TXN106289,CUST1085,Enterprise Client 1085,Finance,USA,2026-02-04 18:59:55,1711.09,Hardware,Bank Transfer,0,34,0.1936,0.0172
TXN106290,CUST1020,Enterprise Client 1020,Supply Chain,Singapore,2026-01-12 18:59:55,3519.91,Hardware,Bank Transfer,0,31,0.1958,0.0147
TXN106291,CUST1033,Enterprise Client 1033,Healthcare,USA,2025-11-14 18:59:55,402.48,Consulting,Credit Card,0,41,0.1685,0.0142
TXN106292,CUST1072,Enterprise Client 1072,Retail,UK,2026-02-08 18:59:55,10285.84,Hardware,Digital Wallet,0,43,0.1531,0.0141
TXN106293,CUST1092,Enterprise Client 1092,Supply Chain,USA,2025-03-04 18:59:55,7479.29,Software,Digital Wallet,0,31,0.2179,0.016
TXN106294,CUST1072,Enterprise Client 1072,Retail,UK,2025-09-29 18:59:55,7617.65,Software,Digital Wallet,0,43,0.1996,0.0153
TXN106295,CUST1018,Enterprise Client 1018,Finance,USA,2025-07-24 18:59:55,3942.77,Consulting,Bank Transfer,0,15,0.1474,0.0124
TXN106296,CUST1090,Enterprise Client 1090,MSME,UK,2025-11-21 18:59:55,12050.74,Software,ACH,0,29,0.2035,0.0173
TXN106297,CUST1087,Enterprise Client 1087,Retail,USA,2025-04-25 18:59:55,10585.01,Cloud Services,ACH,0,15,0.1853,0.0141
TXN106298,CUST1003,Enterprise Client 1003,MSME,UK,2026-01-08 18:59:55,11395.36,Electronics,ACH,0,27,0.1905,0.0151
TXN106299,CUST1068,Enterprise Client 1068,Retail,India,2026-06-11 18:59:55,7374.57,Software,Bank Transfer,0,26,0.1589,0.0122
TXN106300,CUST1018,Enterprise Client 1018,Finance,USA,2026-03-24 18:59:55,10813.01,Software,Digital Wallet,0,15,0.1795,0.0123
TXN106301,CUST1065,Enterprise Client 1065,Finance,Singapore,2025-06-05 18:59:55,1215.57,Cloud Services,Bank Transfer,0,35,0.1811,0.0149
TXN106302,CUST1086,Enterprise Client 1086,MSME,USA,2025-05-26 18:59:55,4911.67,Cloud Services,Credit Card,0,36,0.2043,0.0194
TXN106303,CUST1087,Enterprise Client 1087,Retail,USA,2026-03-29 18:59:55,3010.73,Cloud Services,Bank Transfer,0,15,0.2034,0.0176
TXN106304,CUST1071,Enterprise Client 1071,Finance,Germany,2026-05-14 18:59:55,6076.2,Software,Credit Card,0,40,0.1557,0.0106
TXN106305,CUST1043,Enterprise Client 1043,MSME,USA,2026-02-12 18:59:55,13882.32,Electronics,Credit Card,1,74,0.1665,0.0128
TXN106306,CUST1084,Enterprise Client 1084,MSME,USA,2026-01-17 18:59:55,7447.03,Electronics,ACH,0,54,0.1816,0.0137
TXN106307,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2025-10-20 18:59:55,69444.28,Electronics,ACH,0,75,0.1997,0.0198
TXN106308,CUST1004,Enterprise Client 1004,Supply Chain,India,2025-03-05 18:59:55,1603.54,Electronics,Digital Wallet,0,49,0.2098,0.0156
TXN106309,CUST1100,Enterprise Client 1100,Supply Chain,Germany,2026-02-18 18:59:55,2930.85,Software,Bank Transfer,0,44,0.2022,0.014
TXN106310,CUST1020,Enterprise Client 1020,Supply Chain,Singapore,2026-04-25 18:59:55,4251.03,Cloud Services,Credit Card,0,31,0.2038,0.016
TXN106311,CUST1078,Enterprise Client 1078,Supply Chain,Germany,2026-04-27 18:59:55,12763.34,Electronics,ACH,0,38,0.156,0.011
TXN106312,CUST1010,Enterprise Client 1010,Retail,USA,2025-08-11 18:59:55,1354.99,Consulting,Credit Card,0,18,0.1972,0.0166
TXN106313,CUST1049,Enterprise Client 1049,Healthcare,UK,2026-06-21 18:59:55,6436.81,Software,Credit Card,0,46,0.2114,0.0144
TXN106314,CUST1086,Enterprise Client 1086,MSME,USA,2026-03-03 18:59:55,12806.69,Cloud Services,Bank Transfer,0,36,0.1687,0.0152
TXN106315,CUST1007,Enterprise Client 1007,Healthcare,Germany,2026-05-30 18:59:55,8635.07,Cloud Services,Digital Wallet,0,58,0.1807,0.0173
TXN106316,CUST1050,Enterprise Client 1050,Finance,Germany,2025-09-03 18:59:55,4199.94,Software,Credit Card,0,49,0.1838,0.0152
TXN106317,CUST1025,Enterprise Client 1025,MSME,India,2025-09-15 18:59:55,3007.96,Electronics,Digital Wallet,0,30,0.1895,0.0135
TXN106318,CUST1062,Enterprise Client 1062,Healthcare,India,2025-06-13 18:59:55,2003.34,Software,Credit Card,0,40,0.2165,0.0169
TXN106319,CUST1089,Enterprise Client 1089,Finance,Singapore,2026-02-15 18:59:55,11290.29,Consulting,Digital Wallet,0,33,0.1417,0.0133
TXN106320,CUST1057,Enterprise Client 1057,MSME,UK,2026-06-28 18:59:55,12827.86,Software,Bank Transfer,0,32,0.2032,0.0171
TXN106321,CUST1042,Enterprise Client 1042,Finance,USA,2025-03-09 18:59:55,126921.33,Hardware,Digital Wallet,0,64,0.1894,0.0156
TXN106322,CUST1041,Enterprise Client 1041,Retail,Germany,2025-02-12 18:59:55,12957.51,Hardware,Bank Transfer,0,16,0.185,0.0154
TXN106323,CUST1006,Enterprise Client 1006,Finance,Germany,2026-04-28 18:59:55,3145.38,Hardware,Bank Transfer,0,11,0.1238,0.0104
TXN106324,CUST1049,Enterprise Client 1049,Healthcare,UK,2026-06-11 18:59:55,6925.74,Consulting,ACH,0,46,0.125,0.0098
TXN106325,CUST1087,Enterprise Client 1087,Retail,USA,2026-06-14 18:59:55,452.49,Software,Digital Wallet,0,15,0.1947,0.0163
TXN106326,CUST1009,Enterprise Client 1009,Finance,Singapore,2026-06-18 18:59:55,7748.49,Software,ACH,0,33,0.1742,0.017
TXN106327,CUST1019,Enterprise Client 1019,Finance,UK,2026-04-10 18:59:55,5497.05,Software,Credit Card,0,14,0.1648,0.0164
TXN106328,CUST1008,Enterprise Client 1008,Finance,USA,2025-07-09 18:59:55,7826.81,Software,ACH,0,19,0.2107,0.0169
TXN106329,CUST1041,Enterprise Client 1041,Retail,Germany,2025-08-06 18:59:55,866.61,Hardware,ACH,0,16,0.2028,0.0156
TXN106330,CUST1093,Enterprise Client 1093,Retail,India,2025-04-01 18:59:55,244680.18,Consulting,Digital Wallet,0,50,0.1344,0.0091
TXN106331,CUST1092,Enterprise Client 1092,Supply Chain,USA,2025-12-26 18:59:55,3031.58,Software,ACH,0,31,0.2063,0.0194
TXN106332,CUST1028,Enterprise Client 1028,Finance,India,2026-01-23 18:59:55,2975.85,Electronics,Bank Transfer,0,59,0.1857,0.0184
TXN106333,CUST1091,Enterprise Client 1091,Healthcare,India,2025-06-30 18:59:55,6237.37,Cloud Services,Digital Wallet,0,30,0.1849,0.0158
TXN106334,CUST1039,Enterprise Client 1039,Retail,Germany,2025-10-25 18:59:55,6628.68,Cloud Services,Credit Card,0,11,0.2127,0.0178
